"Agency","Route","Direction","Service Key","Language","Stop ID","Stop Name","Sequence"
"","99","Inbound","Saturday",,"1068",,"1"
"","99","Inbound","Sunday",,"1068",,"1"
"","99","Inbound","Weekday",,"8758",,"3"
"","99","Inbound","Saturday",,"8758",,"3"
"","99","Inbound","Sunday",,"8758",,"3"
"","99","Inbound","Weekday",,"3791",,"4"
"","99","Inbound","Saturday",,"3791",,"4"
"","99","Inbound","Sunday",,"3791",,"4"
"","99","Inbound","Weekday",,"8223",,"6"
"","99","Inbound","Saturday",,"8223",,"6"
"","99","Inbound","Sunday",,"8223",,"6"
"","99","Inbound","Weekday",,"12768",,"7"
"","99","Inbound","Saturday",,"12769",,"7"
"","99","Inbound","Sunday",,"12769",,"7"
"","99","Outbound","Weekday",,"12779",,"2"
"","99","Outbound","Saturday",,"12779",,"2"
"","99","Outbound","Sunday",,"12779",,"2"
"","99","Outbound","Weekday",,"8225",,"4"
"","99","Outbound","Saturday",,"8225",,"4"
"","99","Outbound","Sunday",,"8225",,"4"
"","99","Outbound","Weekday",,"3839",,"5"
"","99","Outbound","Saturday",,"3839",,"5"
"","99","Outbound","Sunday",,"3839",,"5"
"","99","Outbound","Weekday",,"8761",,"7"
"","99","Outbound","Saturday",,"8761",,"7"
"","99","Outbound","Sunday",,"8761",,"7"
"","99","Outbound","Weekday",,"1068",,"8"
"","99","Outbound","Saturday",,"1068",,"8"
"","99","Outbound","Sunday",,"1068",,"8"
"","MAXBlueBook","Inbound","Weekday",,"8359",,"1"
"","MAXBlueBook","Inbound","Saturday",,"8359",,"1"
"","MAXBlueBook","Inbound","Sunday",,"8359",,"1"
"","MAXBlueBook","Inbound","Weekday",,"8362",,"3"
"","MAXBlueBook","Inbound","Saturday",,"8362",,"3"
"","MAXBlueBook","Inbound","Sunday",,"8362",,"3"
"","MAXBlueBook","Inbound","Weekday",,"8370",,"7"
"","MAXBlueBook","Inbound","Saturday",,"8370",,"7"
"","MAXBlueBook","Inbound","Sunday",,"8370",,"7"
"","MAXBlueBook","Inbound","Weekday",,"8373",,"8"
"","MAXBlueBook","Inbound","Saturday",,"8373",,"8"
"","MAXBlueBook","Inbound","Sunday",,"8373",,"8"
"","MAXBlueBook","Inbound","Weekday",,"8377",,"10"
"","MAXBlueBook","Inbound","Saturday",,"8377",,"10"
"","MAXBlueBook","Inbound","Sunday",,"8377",,"10"
"","MAXBlueBook","Inbound","Weekday",,"8383",,"15"
"","MAXBlueBook","Inbound","Saturday",,"8383",,"15"
"","MAXBlueBook","Inbound","Sunday",,"8383",,"15"
"","MAXBlueBook","Inbound","Weekday",,"9624",,"19"
"","MAXBlueBook","Inbound","Saturday",,"9624",,"19"
"","MAXBlueBook","Inbound","Sunday",,"9624",,"19"
"","MAXBlueBook","Inbound","Weekday",,"9818",,"20"
"","MAXBlueBook","Inbound","Saturday",,"9818",,"20"
"","MAXBlueBook","Inbound","Sunday",,"9818",,"20"
"","MAXBlueBook","Inbound","Weekday",,"9827",,"21"
"","MAXBlueBook","Inbound","Saturday",,"9827",,"21"
"","MAXBlueBook","Inbound","Sunday",,"9827",,"21"
"","MAXBlueBook","Inbound","Weekday",,"9829",,"22"
"","MAXBlueBook","Inbound","Saturday",,"9829",,"22"
"","MAXBlueBook","Inbound","Sunday",,"9829",,"22"
"","MAXBlueBook","Inbound","Weekday",,"9837",,"24"
"","MAXBlueBook","Inbound","Saturday",,"9837",,"24"
"","MAXBlueBook","Inbound","Sunday",,"9837",,"24"
"","MAXBlueBook","Inbound","Weekday",,"9848",,"25"
"","MAXBlueBook","Inbound","Saturday",,"9848",,"25"
"","MAXBlueBook","Inbound","Sunday",,"9848",,"25"
"","MAXBlueBook","Outbound","Weekday",,"9848",,"1"
"","MAXBlueBook","Outbound","Saturday",,"9848",,"1"
"","MAXBlueBook","Outbound","Sunday",,"9848",,"1"
"","MAXBlueBook","Outbound","Weekday",,"9838",,"2"
"","MAXBlueBook","Outbound","Saturday",,"9838",,"2"
"","MAXBlueBook","Outbound","Sunday",,"9838",,"2"
"","MAXBlueBook","Outbound","Weekday",,"9830",,"4"
"","MAXBlueBook","Outbound","Saturday",,"9830",,"4"
"","MAXBlueBook","Outbound","Sunday",,"9830",,"4"
"","MAXBlueBook","Outbound","Weekday",,"9828",,"6"
"","MAXBlueBook","Outbound","Saturday",,"9828",,"6"
"","MAXBlueBook","Outbound","Sunday",,"9828",,"6"
"","MAXBlueBook","Outbound","Weekday",,"9821",,"7"
"","MAXBlueBook","Outbound","Saturday",,"9821",,"7"
"","MAXBlueBook","Outbound","Sunday",,"9821",,"7"
"","MAXBlueBook","Outbound","Weekday",,"9969",,"8"
"","MAXBlueBook","Outbound","Saturday",,"9969",,"8"
"","MAXBlueBook","Outbound","Sunday",,"9969",,"8"
"","MAXBlueBook","Outbound","Weekday",,"8334",,"12"
"","MAXBlueBook","Outbound","Saturday",,"8334",,"12"
"","MAXBlueBook","Outbound","Sunday",,"8334",,"12"
"","MAXBlueBook","Outbound","Weekday",,"8340",,"17"
"","MAXBlueBook","Outbound","Saturday",,"8340",,"17"
"","MAXBlueBook","Outbound","Sunday",,"8340",,"17"
"","MAXBlueBook","Outbound","Weekday",,"8344",,"19"
"","MAXBlueBook","Outbound","Saturday",,"8344",,"19"
"","MAXBlueBook","Outbound","Sunday",,"8344",,"19"
"","MAXBlueBook","Outbound","Weekday",,"8347",,"20"
"","MAXBlueBook","Outbound","Saturday",,"8347",,"20"
"","MAXBlueBook","Outbound","Sunday",,"8347",,"20"
"","MAXBlueBook","Outbound","Weekday",,"8355",,"23"
"","MAXBlueBook","Outbound","Saturday",,"8355",,"23"
"","MAXBlueBook","Outbound","Sunday",,"8355",,"23"
"","MAXBlueBook","Outbound","Weekday",,"8359",,"27"
"","MAXBlueBook","Outbound","Saturday",,"8359",,"27"
"","MAXBlueBook","Outbound","Sunday",,"8359",,"27"
"","MAXRedBook","Inbound","Weekday",,"10579",,"1"
"","MAXRedBook","Inbound","Saturday",,"10579",,"1"
"","MAXRedBook","Inbound","Sunday",,"10579",,"1"
"","MAXRedBook","Inbound","Weekday",,"10573",,"3"
"","MAXRedBook","Inbound","Saturday",,"10573",,"3"
"","MAXRedBook","Inbound","Sunday",,"10573",,"3"
"","MAXRedBook","Inbound","Weekday",,"8370",,"4"
"","MAXRedBook","Inbound","Saturday",,"8370",,"4"
"","MAXRedBook","Inbound","Sunday",,"8370",,"4"
"","MAXRedBook","Inbound","Weekday",,"8373",,"5"
"","MAXRedBook","Inbound","Saturday",,"8373",,"5"
"","MAXRedBook","Inbound","Sunday",,"8373",,"5"
"","MAXRedBook","Inbound","Weekday",,"8377",,"7"
"","MAXRedBook","Inbound","Saturday",,"8377",,"7"
"","MAXRedBook","Inbound","Sunday",,"8377",,"7"
"","MAXRedBook","Inbound","Weekday",,"8383",,"10"
"","MAXRedBook","Inbound","Saturday",,"8383",,"10"
"","MAXRedBook","Inbound","Sunday",,"8383",,"10"
"","MAXRedBook","Inbound","Weekday",,"9624",,"13"
"","MAXRedBook","Inbound","Saturday",,"9624",,"13"
"","MAXRedBook","Inbound","Sunday",,"9624",,"13"
"","MAXRedBook","Inbound","Weekday",,"9818",,"14"
"","MAXRedBook","Inbound","Saturday",,"9818",,"14"
"","MAXRedBook","Inbound","Sunday",,"9818",,"14"
"","MAXRedBook","Inbound","Weekday",,"9829",,"17"
"","MAXRedBook","Inbound","Saturday",,"9829",,"17"
"","MAXRedBook","Inbound","Sunday",,"9829",,"17"
"","MAXRedBook","Inbound","Weekday",,"9848",,"20"
"","MAXRedBook","Inbound","Saturday",,"9848",,"20"
"","MAXRedBook","Inbound","Sunday",,"9848",,"20"
"","MAXRedBook","Outbound","Weekday",,"9830",,"1"
"","MAXRedBook","Outbound","Saturday",,"9830",,"1"
"","MAXRedBook","Outbound","Sunday",,"9830",,"1"
"","MAXRedBook","Outbound","Weekday",,"9828",,"2"
"","MAXRedBook","Outbound","Saturday",,"9828",,"2"
"","MAXRedBook","Outbound","Sunday",,"9828",,"2"
"","MAXRedBook","Outbound","Weekday",,"9821",,"3"
"","MAXRedBook","Outbound","Saturday",,"9821",,"3"
"","MAXRedBook","Outbound","Sunday",,"9821",,"3"
"","MAXRedBook","Outbound","Weekday",,"9969",,"4"
"","MAXRedBook","Outbound","Saturday",,"9969",,"4"
"","MAXRedBook","Outbound","Sunday",,"9969",,"4"
"","MAXRedBook","Outbound","Weekday",,"8334",,"7"
"","MAXRedBook","Outbound","Saturday",,"8334",,"7"
"","MAXRedBook","Outbound","Sunday",,"8334",,"7"
"","MAXRedBook","Outbound","Weekday",,"8340",,"9"
"","MAXRedBook","Outbound","Saturday",,"8340",,"9"
"","MAXRedBook","Outbound","Sunday",,"8340",,"9"
"","MAXRedBook","Outbound","Weekday",,"8344",,"11"
"","MAXRedBook","Outbound","Saturday",,"8344",,"11"
"","MAXRedBook","Outbound","Sunday",,"8344",,"11"
"","MAXRedBook","Outbound","Weekday",,"8347",,"12"
"","MAXRedBook","Outbound","Saturday",,"8347",,"12"
"","MAXRedBook","Outbound","Sunday",,"8347",,"12"
"","MAXRedBook","Outbound","Weekday",,"10572",,"14"
"","MAXRedBook","Outbound","Saturday",,"10572",,"14"
"","MAXRedBook","Outbound","Sunday",,"10572",,"14"
"","MAXRedBook","Outbound","Weekday",,"10579",,"16"
"","MAXRedBook","Outbound","Saturday",,"10579",,"16"
"","MAXRedBook","Outbound","Sunday",,"10579",,"16"
